,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
185,-inf,-inf,-inf,-inf,17.255711039482634,17.002315416474897,-inf,-inf,-inf,13.110708847943974,15.04728767806549,-inf,-inf,-inf,5.229173786398739,10.517209969279856,-inf,-inf,11.717630606290331,12.912261447924031,-inf,12.814561366017497,13.686945217110686,-inf,10.522785832223528,8.519765292749572,14.801176122565318,13.724156920625191,15.380966349294283,13.502288484281543,13.295899106204162,9.842489576748955,5.241331772154669,4.247226406190321,4.916569195557886,7.3417833156248005,7.75605606707832,8.220234659524118,7.908436891575606,6.654865761128739
186,-inf,-inf,-inf,-inf,17.69110962993043,17.437714006922693,-inf,-inf,-inf,13.11810572663207,15.054684556753585,-inf,-inf,-inf,2.5380391993333307,7.826075382214446,-inf,-inf,11.579373432148953,12.774004273782653,-inf,12.158649543053988,13.03103339414718,-inf,11.778630843497035,9.775610304023079,12.6166081294846,12.195284749132126,14.25862692935551,13.4107045392333,13.204460401187761,9.776640295017302,5.4523377352835825,4.298017026059809,5.54544753259032,6.883713536015225,7.226460028681399,6.600160600148246,5.420433845546886,5.966234708564548
187,-inf,-inf,-inf,-inf,16.60255732285563,16.349161699847894,-inf,-inf,-inf,13.199960122354362,15.13653895247588,-inf,-inf,-inf,5.3387745957518264,10.626810778632942,-inf,-inf,11.465462825604169,12.660093667237868,-inf,11.980714553159917,12.853098404253108,-inf,12.116438442332631,10.113417902858675,13.99612844366111,12.900996788116853,14.538558619400964,12.698043898191337,12.488847642962998,8.338970503446207,3.496924305845531,5.62817235914024,5.191895241276036,5.313634990103347,5.4026262623862324,5.384381160881868,6.413990661355715,5.493104870070557
188,-inf,-inf,-inf,-inf,16.306781186512932,16.053385563505195,-inf,-inf,-inf,13.069001026162876,15.005579856284394,-inf,-inf,-inf,2.528801001806343,7.81683718468746,-inf,-inf,10.551711528524697,11.746342370158397,-inf,11.993479611663558,12.86586346275675,-inf,13.276059199700805,11.273038660226849,12.462537274559411,11.136705236303255,12.444451196936608,12.213269343428948,12.006283285208058,8.440238522388897,5.8920218332903,4.136837629041212,2.448893408723882,3.520313398052591,3.908550641352774,5.368447093505829,4.577455067283889,5.122516225638168
189,-inf,-inf,-inf,-inf,15.96485778580572,15.711462162797982,-inf,-inf,-inf,12.850972998066041,14.787551828187556,-inf,-inf,-inf,4.848958424617343,10.136994607498458,-inf,-inf,9.453588605532575,10.648219447166275,-inf,11.385434584086411,12.257818435179603,-inf,12.55341339393241,10.550392854458453,13.303404737117326,11.99925308574643,13.34686695770118,11.179925882199091,10.970487183084527,6.729500659763321,6.41617753619688,4.778150879668456,4.224269662655239,4.129379742575455,4.926189393190338,5.6366395381498995,6.295514805758397,5.881161947315385
190,-inf,-inf,-inf,-inf,17.094368460157664,16.840972837149927,-inf,-inf,-inf,13.012070572357429,14.948649402478946,-inf,-inf,-inf,3.7847190350189583,9.072755217900074,-inf,-inf,9.571092156539379,10.765722998173079,-inf,10.669546018364223,11.541929869457412,-inf,9.457764453236468,7.454743913762512,11.863773384984523,10.129336726843995,8.286549541522163,10.430680722477348,10.235438772457808,7.873440590336144,5.170918993621126,4.796126957514306,4.409585613330707,4.019104955804332,2.91064642660046,2.931287516533475,4.56629926811006,4.209783274006655
191,-inf,-inf,-inf,-inf,17.47039116324066,17.216995540232922,-inf,-inf,-inf,11.745072122442561,13.681650952564079,-inf,-inf,-inf,6.9055953149833025,12.193631497864418,-inf,-inf,10.340119650810914,11.534750492444614,-inf,10.142407452643154,11.014791303736345,-inf,10.972610795134218,8.969590255660261,12.875915969356965,11.594881901667256,12.982438845337994,8.650534481549458,8.764503945754514,9.221550017556527,6.48514998642941,5.147065609455343,4.684934486191791,5.068658788554037,5.233496935531569,6.262134099423802,5.257006159971079,5.104559273101014
192,-inf,-inf,-inf,-inf,17.130082984578795,16.876687361571054,-inf,-inf,-inf,13.210191654827234,15.146770484948751,-inf,-inf,-inf,6.57486988011796,11.862906062999077,-inf,-inf,11.683889600223809,12.878520441857509,-inf,11.890769688294009,12.7631535393872,-inf,12.604549908435121,10.601529368961165,14.923247461178123,13.786221581539658,15.376353275585952,13.391052199210083,13.193994315205977,10.718038314679296,6.785409230428103,4.897992729708815,4.0284041069556284,4.6802748882123915,7.184445691580221,8.8826447777216,8.78793067178212,7.198323582298124
193,-inf,-inf,-inf,-inf,17.971660058835287,17.718264435827546,-inf,-inf,-inf,13.338910150379322,15.275488980500839,-inf,-inf,-inf,3.59484191600657,8.882878098887685,-inf,-inf,9.839842522979145,11.034473364612845,-inf,11.30441936848709,12.17680321958028,-inf,12.905496133343984,10.902475593870028,14.87489773608939,13.936513641398092,15.719974985292477,14.219839797571533,14.014760147046804,10.771286458674082,6.756491979493362,6.3077552783108874,6.280664998555032,6.1242773112674245,6.8759629258468635,8.487481879162763,7.663372147116155,5.900839775862243
194,-inf,-inf,-inf,-inf,17.097055974514458,16.84366035150672,-inf,-inf,-inf,13.328653745877965,15.265232575999482,-inf,-inf,-inf,6.128826678880486,11.416862861761603,-inf,-inf,10.226437663077188,11.421068504710886,-inf,11.34385974857259,12.216243599665782,-inf,12.78228793490711,10.779267395433154,11.519732938981686,11.716410775563137,13.93350937298246,13.127461637886777,12.928688307217408,10.33143775581498,5.131884107309163,4.897913294589814,4.405678599374834,3.6092091483186284,5.674120271940079,7.857474643974573,7.726130121507155,6.589993001761775
195,-inf,-inf,-inf,-inf,16.511693374809845,16.258297751802107,-inf,-inf,-inf,13.24125584263248,15.177834672753997,-inf,-inf,-inf,2.533658357965694,7.82169454084681,-inf,-inf,9.904052758478166,11.098683600111865,-inf,11.257111928136142,12.129495779229332,-inf,12.099341380901235,10.096320841427278,13.518684430009703,12.32929341282244,13.853663842642908,11.390010118239694,11.17910784447456,6.079319731586927,2.317399406529926,5.742986144354452,5.445766638265105,5.769176652485422,5.922944950906253,7.099456126684839,6.057452652419292,5.645743591708178
196,-inf,-inf,-inf,-inf,16.175220922127036,15.921825299119298,-inf,-inf,-inf,12.802173537540565,14.738752367662082,-inf,-inf,-inf,4.617898646025078,9.905934828906194,-inf,-inf,9.989788649003277,11.184419490636976,-inf,10.864607368261126,11.736991219354318,-inf,10.554347324450417,8.55132678497646,11.761671199603096,10.107605984421065,10.080527871168005,10.596241423236357,10.406168724552046,8.310774681050372,5.711406988699548,4.744315445381821,3.561423376748929,4.7493694203516705,6.280773720258358,5.945528007064241,4.983663494806289,4.5754522074495005
197,-inf,-inf,-inf,-inf,16.60886405468822,16.35546843168048,-inf,-inf,-inf,13.134104279804374,15.070683109925891,-inf,-inf,-inf,4.073562667955807,9.361598850836923,-inf,-inf,9.330523717870904,10.525154559504603,-inf,10.017465404739523,10.889849255832715,-inf,10.781144644962575,8.778124105488619,11.482574825120015,10.619022648508706,12.458560327512457,10.994109449883839,10.799617972108852,8.481114037849002,5.531565280920252,4.403641741118843,5.300006873623506,6.146199162321634,6.5850905355243885,6.082382215929437,5.558766626924728,4.65647863307009
198,-inf,-inf,-inf,-inf,17.719843177162222,17.466447554154485,-inf,-inf,-inf,12.540444818560015,14.477023648681532,-inf,-inf,-inf,6.997629637515055,12.28566582039617,-inf,-inf,9.883816145308263,11.078446986941962,-inf,10.47105824555674,11.34344209664993,-inf,11.822567647853903,9.819547108379947,12.95290980788661,11.312971691338193,11.41722168469601,11.053908753730202,10.896976741134035,9.70659172434817,6.96658745109797,5.373206032535645,3.572434071038453,6.755821128605273,6.712154634855407,5.259589424171657,5.269309698924327,5.821078533494452
199,-inf,-inf,-inf,-inf,17.46174876259962,17.208353139591882,-inf,-inf,-inf,13.61537733269038,15.551956162811898,-inf,-inf,-inf,7.200957629465617,12.488993812346733,-inf,-inf,11.462503726844355,12.657134568478055,-inf,12.10993505875212,12.98231890984531,-inf,12.47924534847318,10.476224808999223,14.395410882041922,13.45204146190348,15.231496714703633,13.591513695615486,13.387823272520786,10.32716033139448,6.6685595930990855,4.8674018117059585,5.477435525881533,7.479959325686134,8.21038440537954,8.356478373570118,8.45678904748598,7.682270491587748
200,-inf,-inf,-inf,-inf,17.93753983136461,17.684144208356873,-inf,-inf,-inf,13.636811482589,15.573390312710517,-inf,-inf,-inf,4.370510560525931,9.658546743407047,-inf,-inf,9.973484320254306,11.168115161888005,-inf,11.287232362027295,12.159616213120486,-inf,12.896726029235174,10.893705489761217,14.660960367048263,13.636503155649544,15.345341941968305,13.890530838612138,13.687853429654206,10.742020736614617,6.218812904828691,4.804375178302009,4.545579136754489,5.986750366467463,5.895184211491747,5.65826955195081,6.370756015248307,6.951648047782084
201,-inf,-inf,-inf,-inf,17.09823461643733,16.844838993429594,-inf,-inf,-inf,13.477562549672426,15.414141379793941,-inf,-inf,-inf,5.532833399320016,10.820869582201132,-inf,-inf,9.190065484376868,10.384696326010566,-inf,9.409612498815523,10.281996349908715,-inf,12.442095715259658,10.439075175785701,12.364298896599243,11.019246249161535,12.289494356815265,12.48366192137607,12.297982696689871,10.383203543346134,6.253782523321237,4.355032028455343,3.747589529427552,4.33794244511844,3.338577416360162,3.478798792139622,5.40662862692988,5.329245500477489
202,-inf,-inf,-inf,-inf,15.961774211280026,15.70837858827229,-inf,-inf,-inf,12.92164440723348,14.858223237354997,-inf,-inf,-inf,3.7590649117705937,9.04710109465171,-inf,-inf,7.253457203046843,8.448088044680542,-inf,8.257140853395168,9.129524704488357,-inf,10.048683398051551,8.045662858577593,12.202383045342135,10.722472653971428,11.650545161536947,10.10892416836211,9.944986193962015,8.621936463429142,4.948320106961233,4.577186203209704,3.8344491655374697,3.587095164814558,3.6682707029219306,5.8624079544381,6.131225332644387,5.637085351978414
203,-inf,-inf,-inf,-inf,15.023130517718597,14.76973489471086,-inf,-inf,-inf,12.475540530259051,14.412119360380569,-inf,-inf,-inf,3.336000459559036,8.624036642440151,-inf,-inf,8.006538115343867,9.201168956977567,-inf,8.601175756294829,9.47355960738802,-inf,8.602536737767508,6.599516198293552,10.39149034687021,8.754285389988842,8.88187116936267,6.765188474257823,6.592449070378091,5.071388800268591,3.914764793716868,4.513743639386817,3.5549608314795735,2.644485513740611,4.710961750344857,5.193728888278764,3.8950097611245322,3.000510202035645
204,-inf,-inf,-inf,-inf,15.806128577294961,15.552732954287224,-inf,-inf,-inf,11.6043378125326,13.540916642654118,-inf,-inf,-inf,4.753939838071392,10.041976020952507,-inf,-inf,8.47484741091274,9.66947825254644,-inf,6.702324258692624,7.574708109785814,-inf,10.431967092333945,8.428946552859989,10.221091631045429,8.563617050793326,8.501774148201148,6.365016809785937,6.1700309171361045,3.8230900299395496,2.465698971553373,4.434114298282447,3.585779839047188,1.9023226886127784,2.1034118543885265,4.179636473688222,4.184813485880125,3.902539258515638
205,-inf,-inf,-inf,-inf,16.51920051183173,16.265804888823993,-inf,-inf,-inf,11.70068927920909,13.637268109330606,-inf,-inf,-inf,6.16588061101532,11.453916793896436,-inf,-inf,6.4728852909063965,7.667516132540096,-inf,10.045452170164765,10.917836021257957,-inf,10.450356605658142,8.447336066184185,9.566095960208818,8.366677326727713,9.877529631057726,9.300405560077522,9.12035537944798,7.396738704447849,4.506776172356865,4.346907499729418,3.3872860915892127,3.0014067669032083,5.0207431576568915,4.482058639654225,4.56277450210471,4.489381825029577
206,-inf,-inf,-inf,-inf,16.72720526767512,16.473809644667384,-inf,-inf,-inf,13.124275468841809,15.060854298963324,-inf,-inf,-inf,4.837784603091544,10.12582078597266,-inf,-inf,9.88337833021472,11.078009171848418,-inf,9.973377886183966,10.845761737277158,-inf,10.127296658610872,8.124276119136915,12.524503972872859,11.272448648202563,12.706719223997144,10.980355239245918,10.777869740346143,7.8523680167279934,4.617450130011712,4.604943553291341,3.852503146153366,4.011715835690926,5.845640968731144,6.869509570223422,6.451854083278335,5.156314925406409
207,-inf,-inf,-inf,-inf,17.16736696428716,16.913971341279424,-inf,-inf,-inf,13.133488707561398,15.070067537682913,-inf,-inf,-inf,3.2532198397777097,8.541256022658825,-inf,-inf,8.575205939722412,9.769836781356112,-inf,10.106473103449462,10.978856954542653,-inf,10.932059630826119,8.929039091352163,10.992809834630467,9.392332751128468,9.785289297901153,10.712495837706236,10.514636025221598,7.983828963629603,4.411771695345504,4.453082716412854,3.2614017991318573,1.4412610902886298,2.8889831329766262,4.799612057850538,4.730762188501391,4.489301878325363
208,-inf,-inf,-inf,-inf,15.930111299941128,15.67671567693339,-inf,-inf,-inf,12.74087622097521,14.677455051096727,-inf,-inf,-inf,5.029806497221331,10.317842680102448,-inf,-inf,7.603423173736593,8.798054015370292,-inf,9.50412016651201,10.376504017605201,-inf,10.437874263704801,8.434853724230845,11.63557468489708,10.34517900798883,11.716863212541005,9.575437886101682,9.389418683471925,7.461796376547603,1.8054363243454068,4.075922241480638,3.6903466874605764,3.3840126503056975,4.263348314286824,5.0630755457312855,4.705562036674759,4.42076445361317
209,-inf,-inf,-inf,-inf,15.575498556003962,15.322102932996225,-inf,-inf,-inf,12.562762490818422,14.499341320939939,-inf,-inf,-inf,2.225699454072492,7.513735636953608,-inf,-inf,7.861235882570927,9.055866724204627,-inf,9.279257202713724,10.151641053806914,-inf,11.040399251986864,9.037378712512906,11.488386222887796,9.909442822334464,10.4270268358493,6.713650243941706,6.662952181172809,6.495394411056051,4.64605990089028,4.458623717777864,3.8112080753535706,2.486076405542658,3.194405370157601,3.774963484650431,3.2524542392470424,4.480758879419347
210,-inf,-inf,-inf,-inf,15.479112810159142,15.225717187151405,-inf,-inf,-inf,12.083907269497605,14.02048609961912,-inf,-inf,-inf,3.8209385230569652,9.108974705938081,-inf,-inf,7.721650933361437,8.916281774995136,-inf,6.959371338462859,7.831755189556049,-inf,9.189720361328611,7.1866998218546545,10.600452767303608,8.909954905202646,8.418912506151319,8.993938978090348,8.806480339306539,6.8225245169784134,5.200984804199787,4.614262103008388,3.7842064525290584,2.4763739053230713,1.5280216554557404,2.4178760018623655,3.610735555669897,3.06717004608857
211,-inf,-inf,-inf,-inf,15.607241132250216,15.353845509242477,-inf,-inf,-inf,11.064974686174237,13.001553516295754,-inf,-inf,-inf,4.549662385655967,9.837698568537084,-inf,-inf,6.96784898422488,8.16247982585858,-inf,4.567913683874392,5.440297534967582,-inf,8.524943612316278,6.521923072842322,8.132625687119875,8.673603831319275,10.938102646649831,10.193508893891176,9.995793689096029,7.475105904382377,3.7169134718355767,2.8944215051171795,2.371296408206085,2.9147494505781135,3.842727819144029,4.166871337940829,3.8006749952902057,3.38437354767978
212,-inf,-inf,-inf,-inf,16.2917348124977,16.038339189489964,-inf,-inf,-inf,11.328401464068177,13.264980294189694,-inf,-inf,-inf,5.883522133237734,11.17155831611885,-inf,-inf,4.0570103860039834,5.251641227637682,-inf,8.23164074931618,9.104024600409371,-inf,10.315260621791563,8.312240082317606,10.32879942610679,9.29893437872827,11.002666107188741,10.128161308963621,9.947262947780557,8.19714230967217,4.322029468367707,2.414430670313948,-0.24837845353233692,2.1453843764134177,2.641725755898916,3.336699069863995,3.99757832050179,4.433937931563271
213,-inf,-inf,-inf,-inf,16.597676481480576,16.34428085847284,-inf,-inf,-inf,13.114528914998694,15.05110774512021,-inf,-inf,-inf,4.724585690652994,10.01262187353411,-inf,-inf,8.409494847424577,9.604125689058277,-inf,9.250099464874577,10.122483315967768,-inf,11.207804741667934,9.204784202193977,11.701331911120969,10.207062527374744,11.087233085807528,10.240697544005696,10.063473647778384,8.42327467345832,4.184577908200469,2.228371811218706,2.0826959322544494,2.896395763348206,2.9237146885375966,2.9424793315812376,3.786306157257509,3.487985340066213
214,-inf,-inf,-inf,-inf,17.280259165412602,17.026863542404865,-inf,-inf,-inf,13.365972341344632,15.302551171466149,-inf,-inf,-inf,2.266730032513169,7.554766215394285,-inf,-inf,7.549515091137075,8.744145932770774,-inf,8.726981144816424,9.599364995909616,-inf,10.35653429755665,8.353513758082693,10.650241558522431,9.252972364767484,10.409391271748156,10.201668318964966,10.015531496526668,8.08342622090385,4.260398299449103,3.8946803206875726,2.9247550416023387,2.8444506732597152,2.5094527489360408,3.5201310001078125,3.7776399822635156,2.999006565783009
215,-inf,-inf,-inf,-inf,16.320129005557092,16.066733382549355,-inf,-inf,-inf,13.080201916983585,15.0167807471051,-inf,-inf,-inf,4.6918370131344105,9.979873196015527,-inf,-inf,5.5619676387682,6.7565984804019,-inf,5.527668404603024,6.400052255696216,-inf,8.044594705903863,6.041574166429906,9.02654827081718,8.004066608717864,9.714757734565262,8.946877240015981,8.769879437125244,7.136052740411017,2.4762988580156797,2.8366466979294445,1.8905413139898728,3.0115590186216723,3.002567040617565,2.664125029454751,3.503457693787423,2.436278465149187
216,-inf,-inf,-inf,-inf,15.882114541701714,15.628718918693977,-inf,-inf,-inf,12.722927552964128,14.659506383085645,-inf,-inf,-inf,2.0405756947337768,7.328611877614892,-inf,-inf,6.263448101372425,7.458078943006124,-inf,7.016551707645684,7.888935558738876,-inf,8.24663072202656,6.243610182552603,7.988441162782549,6.610860213081949,7.812442024477856,7.477285599242849,7.282533826207249,4.9491612514522325,1.443924119335068,2.17230354751538,1.3573028789143335,2.3439232388667826,1.562013849469277,1.7784059308357905,1.2066724584279211,1.4625618093339003
217,-inf,-inf,-inf,-inf,15.821544614188358,15.56814899118062,-inf,-inf,-inf,12.12942230662907,14.066001136750586,-inf,-inf,-inf,3.503173019823741,8.791209202704858,-inf,-inf,7.273216883937768,8.467847725571467,-inf,8.51067411145276,9.383057962545951,-inf,8.939495133410313,6.936474593936357,8.933432127288238,7.908548826733289,9.616987167115008,7.295931604520208,7.0912913690294515,3.909360659256904,2.184000216171003,1.5184824642491317,0.7612072700187527,0.9322488402962973,1.5544298182313583,2.041770853857408,2.767501258223546,3.1831897740587816
218,-inf,-inf,-inf,-inf,15.423782726895798,15.17038710388806,-inf,-inf,-inf,11.620911625871443,13.55749045599296,-inf,-inf,-inf,3.2276306158264787,8.515666798707596,-inf,-inf,6.374364618700889,7.5689954603345875,-inf,7.578841586374048,8.451225437467238,-inf,5.817764972874143,3.814744433400187,8.540429994969664,7.198256735026742,8.47425923058648,7.720361251403638,7.528967023841822,5.372002247918241,1.2006910782129876,1.5110226370148552,1.1361612644737697,1.9868158415505222,2.9506185418002975,3.5096963439698277,3.858030484527751,2.8261109676419385
219,-inf,-inf,-inf,-inf,16.21519738490121,15.961801761893472,-inf,-inf,-inf,10.305620476714793,12.24219930683631,-inf,-inf,-inf,5.233523039384957,10.521559222266074,-inf,-inf,6.609645330589407,7.804276172223107,-inf,7.9803683890613035,8.852752240154494,-inf,8.359643211753719,6.356622672279762,7.186153537786733,6.248346251740993,8.03226878687547,7.434601988172392,7.2807116667749,6.142605876238828,1.0973832451980103,0.7865423300700862,0.8393561736685959,1.8661931303501686,2.203096391437241,4.656105760563864,4.901603075936022,4.478123347384117
220,-inf,-inf,-inf,-inf,16.753535138325518,16.50013951531778,-inf,-inf,-inf,13.126218688565386,15.062797518686903,-inf,-inf,-inf,4.676495710434263,9.964531893315378,-inf,-inf,7.015437622165759,8.210068463799459,-inf,7.480963370572887,8.353347221666079,-inf,9.991034499280838,7.9880139598068824,10.491336936148592,9.032806111920493,10.02704904535604,9.180973053038656,8.99699090699957,7.143903860457231,2.4057224669253277,1.3999749766901135,1.1821613043449943,2.2892369390225693,4.346654329108229,4.27799234276719,5.686016529176987,5.286494100184863
221,-inf,-inf,-inf,-inf,17.41703275146121,17.163637128453473,-inf,-inf,-inf,13.543867343554586,15.480446173676102,-inf,-inf,-inf,3.6224903433769375,8.910526526258053,-inf,-inf,5.953057676341447,7.147688517975147,-inf,6.2910505989816805,7.163434450074871,-inf,9.027584867279604,7.024564327805646,10.645124270932392,9.518486035125491,11.120777515156297,9.698679749914033,9.503730465746234,7.158923600188379,1.4350471698470841,2.5363714672386295,2.0303530605270503,1.2883669158111486,3.358228572426472,4.31972879259816,5.324622349851489,4.4446831531439654
222,-inf,-inf,-inf,-inf,16.859271987704275,16.605876364696538,-inf,-inf,-inf,13.380121312677655,15.316700142799172,-inf,-inf,-inf,4.997013799988944,10.28504998287006,-inf,-inf,6.6075561104266045,7.802186952060304,-inf,5.055065332674755,5.927449183767946,-inf,6.151808519837659,4.148787980363703,6.938328157120771,5.197155017417237,2.7558900486979736,7.843464240366377,7.692633595178964,6.604347229640163,3.5073440639825337,2.4678202294398885,1.7019959765545942,1.133222830809477,3.1192275223662356,4.206579296470433,3.415414056950589,2.7973097844517834
223,-inf,-inf,-inf,-inf,16.15430890485799,15.900913281850254,-inf,-inf,-inf,12.791661126794807,14.728239956916322,-inf,-inf,-inf,4.305160820041407,9.593197002922523,-inf,-inf,5.409379461891406,6.604010303525106,-inf,6.19994155661479,7.0723254077079805,-inf,7.947617645271377,5.94459710579742,7.9074261575936555,6.375334333024842,7.113168241505993,7.5656107669547525,7.428280551221343,6.532818121116954,2.1727691769821695,2.169335235694211,1.2378552461640915,-0.14383591639012488,1.6496834204556483,2.625131706546139,3.0047923644110446,2.2631281929232547
224,-inf,-inf,-inf,-inf,15.817195719276022,15.563800096268285,-inf,-inf,-inf,12.4683946392416,14.404973469363117,-inf,-inf,-inf,4.046045596251117,9.334081779132234,-inf,-inf,6.001881040064354,7.1965118816980524,-inf,5.80779103742303,6.680174888516221,-inf,7.318516899097369,5.315496359623412,9.315387493814,8.311968399190752,10.040175766717347,8.811837472049199,8.617553701735286,6.310755174277439,2.772676909714251,2.654612661940712,2.407142836272481,2.254779608436524,1.1066751253219227,3.7519701259500344,4.478946532274047,3.5780637119407865
225,-inf,-inf,-inf,-inf,15.385948883401957,15.132553260394218,-inf,-inf,-inf,11.739562497137976,13.676141327259494,-inf,-inf,-inf,3.3378048295510574,8.625841012432174,-inf,-inf,5.97869080503451,7.173321646668209,-inf,4.976399615226684,5.848783466319875,-inf,7.049544007306592,5.046523467832635,9.394741698275755,8.468696227225518,10.26191967267614,8.887540600043716,8.687578195371353,5.996546893318737,2.508807904916039,2.8762971257888865,1.9702480925457384,1.9550454672725717,4.503712724136734,6.3486753792032955,6.349769379104435,5.970427915541159
226,-inf,-inf,-inf,-inf,15.956664804176988,15.70326918116925,-inf,-inf,-inf,9.135830053617024,11.072408883738541,-inf,-inf,-inf,4.124332745513887,9.412368928395002,-inf,-inf,6.037524891949703,7.232155733583403,-inf,6.4535282542851125,7.325912105378304,-inf,7.306157684720531,5.303137145246574,5.200402533520087,5.2118066016590765,7.3943959163415425,6.696659305107431,6.534150868109682,5.239715956444124,1.9744957707240394,0.9642131104000374,0.48997209405701136,1.2669389148050307,3.8890288199134737,5.018315241895948,5.205642158355048,4.6659350368426535
227,-inf,-inf,-inf,-inf,16.726918119423186,16.47352249641545,-inf,-inf,-inf,12.481648137102615,14.418226967224133,-inf,-inf,-inf,5.608801020094241,10.896837202975357,-inf,-inf,7.459899676312936,8.654530517946636,-inf,6.218533112379761,7.090916963472953,-inf,8.720184708873733,6.7171641693997755,8.775813214005014,7.616055969808534,9.178591077223906,7.041671894363967,6.845130052123809,4.402921653987357,2.2908631817210363,2.4219891197113657,1.5271166526492226,1.90754658041953,3.1417799839276195,2.735272173125745,4.006634710412472,4.787828220666639
228,-inf,-inf,-inf,-inf,17.170697443329644,16.917301820321907,-inf,-inf,-inf,13.515340700850134,15.45191953097165,-inf,-inf,-inf,5.233570327833216,10.521606510714332,-inf,-inf,6.778005121480993,7.972635963114692,-inf,6.211823920898239,7.08420777199143,-inf,8.905214131270979,6.902193591797023,9.886243502742044,8.712960270495914,10.258396008345185,8.535502426057166,8.334383016137586,5.542669585554157,3.5757716566238713,2.586837817817014,1.5887887107663674,0.6132805225701279,4.039862474650638,4.928770598273837,3.7970979760690686,2.9789611186526597
229,-inf,-inf,-inf,-inf,17.33851639274264,17.085120769734903,-inf,-inf,-inf,13.531153521135755,15.467732351257272,-inf,-inf,-inf,3.8739029217589627,9.161939104640078,-inf,-inf,5.070040629310857,6.264671470944557,-inf,6.3854331671579345,7.257817018251125,-inf,7.093648156857132,5.090627617383175,8.144252847140683,7.153694987822969,8.893365843238158,8.65150395543462,8.451236157100862,5.734609640287733,2.66306331078755,3.1262920263650043,2.1593017219273816,2.213751054968241,3.7528813853851455,3.6727519485628877,2.733639668098031,3.4469012575202362
230,-inf,-inf,-inf,-inf,16.198190054664632,15.944794431656895,-inf,-inf,-inf,12.947935086888975,14.884513917010493,-inf,-inf,-inf,4.9280803900773344,10.21611657295845,-inf,-inf,3.704988130153879,4.899618971787579,-inf,7.5852556813024306,8.457639532395621,-inf,8.438023733559136,6.435003194085179,9.582810075115347,8.800370063647039,10.693143380028747,9.069264911061031,8.861107340212977,5.028112317489578,2.322930122918555,2.132135455838493,1.4658889745004773,1.985883823632521,2.060562337955401,2.698655935026931,3.115553040845864,2.6893308255840616
231,-inf,-inf,-inf,-inf,15.928384292589632,15.674988669581895,-inf,-inf,-inf,12.683228562705288,14.619807392826804,-inf,-inf,-inf,0.2331998855914852,5.521236068472601,-inf,-inf,8.102932223989207,9.297563065622906,-inf,6.91238344866673,7.784767299759921,-inf,8.639524334875842,6.636503795401886,5.126865873856142,7.8411572474086855,10.200802198868384,9.499613454119617,9.304908728259367,6.974240299989384,2.2900947186839,1.5917581391962303,0.8406452462855234,0.8615881776238261,0.9602153610299891,1.9282084027831674,2.1847902991966355,2.7417248218716943
232,-inf,-inf,-inf,-inf,15.91895857143997,15.665562948432234,-inf,-inf,-inf,12.212196313308366,14.148775143429882,-inf,-inf,-inf,4.065809754684023,9.353845937565138,-inf,-inf,7.3351813664095795,8.529812208043278,-inf,9.032309975069065,9.904693826162257,-inf,9.75172907644877,7.7487085369748145,8.064636817930994,7.103585886651444,8.868537070786518,8.871569865147686,8.686090406188773,6.778779456101373,1.7472547118998059,2.069665498517403,1.1207397631847704,1.5339383860022182,3.3782793692151323,3.388681981662569,2.4811778594838705,2.279051829087312
233,-inf,-inf,-inf,-inf,15.720598603743737,15.467202980735998,-inf,-inf,-inf,11.291397500412536,13.227976330534053,-inf,-inf,-inf,4.514185893614732,9.802222076495848,-inf,-inf,6.864382956197884,8.059013797831584,-inf,6.895544647924073,7.7679284990172635,-inf,7.170598634993291,5.1675780955193344,8.725990048530795,7.485074575303615,8.936394475575979,7.0582400550777615,6.865748162424465,4.654525866467533,1.6937098580903651,1.2660014765903247,0.4667396997520193,0.3746493318390811,3.8390715272163796,4.858657800792392,3.862818455241988,1.6827790037415913
234,-inf,-inf,-inf,-inf,16.0933154684236,15.839919845415862,-inf,-inf,-inf,9.965585288531738,11.902164118653255,-inf,-inf,-inf,5.774533056835394,11.06256923971651,-inf,-inf,7.338126979284324,8.532757820918023,-inf,6.624779960418759,7.4971638115119505,-inf,8.740635294861963,6.737614755388006,8.757740273554099,7.023668022730532,5.204866121097594,2.0157071258466255,2.934406183584002,4.2812145383769735,2.3109413227153968,0.7518421220309203,-0.31605166585206934,1.8471149442065427,2.6741992524015408,2.045361633807087,2.3069397450631084,2.7706374543151218
235,-inf,-inf,-inf,-inf,16.54181618184566,16.28842055883792,-inf,-inf,-inf,13.087649334707212,15.024228164828727,-inf,-inf,-inf,3.994371226466639,9.282407409347755,-inf,-inf,7.623789156320207,8.818419997953907,-inf,8.627983488021572,9.500367339114764,-inf,7.191461387078553,5.188440847604596,9.63685793060262,8.48434059926196,10.055816624141753,8.54196977584903,8.364938375926412,6.730167426865401,1.643249212195942,2.30691356792092,1.1870330288393083,2.353577976968226,3.875157588466758,4.411327934662123,3.8385347578736253,2.45899549464284
